id,hashtags,retweet_id,user_id,user_loc,user_time_zone,user_created_at,user_desc,created_at,retweet_count,text
970086417216000001,['GunControl'],969925967597768707,708382640,arkansas,,Sat Jul 21 04:53:41 +0000 2012,Conservative husband/dad 2nd amendment all the way,Sat Mar 03 23:59:59 +0000 2018,904,"b'RT @GeorgiaDirtRoad: ""Gun laws are the only laws that affect the law abiding &amp; DO NOT affect criminals one bit."" ~@dbongino on #GunControl\xe2\x80\xa6'"
970086322290462721,"['2A', 'GunControl']",969985410578382850,20702013,"Southeast, USA",Atlantic Time (Canada),Thu Feb 12 18:43:11 +0000 2009,Professional Pilot Constitution History Nature Firearms Science Documentaries Engineering Building an experimental aircraft Drink my whiskey neat & Coffee black,Sat Mar 03 23:59:37 +0000 2018,111,b'RT @wsredneck: The right to bare arms and two desert eagles 50 cal. #2A #GunControl https://t.co/AIyOfkH2XZ'
970086319513915392,"['GunControlNow', 'GunReformNow', 'GunControl', 'Trump']",,3335875966,Yr UE / The EU,Pacific Time (US & Canada),Sat Jun 20 00:17:32 +0000 2015,"Cyfryngau Cymdeithasol/Social Media; Marchnata/Marketing; Cyfathrebu/Communications; Dylunio/Design.
Barn personol/Personal opinion",Sat Mar 03 23:59:36 +0000 2018,0,b'@StephenKing I think \xe2\x80\x9cvacant boob\xe2\x80\x9d is the best analogy of @realDonaldTrump\xe2\x80\x99s presidency I have ever read #GunControlNow #GunReformNow #GunControl #Trump'
970086285267255296,['GunControl'],969196962544173056,413053967,Australia,,Tue Nov 15 12:40:21 +0000 2011,"Christian Socialist perspective on politics, religion, human rights & social justice.  
Our FACEBOOK page is: http://www.facebook.com/RantingPanda",Sat Mar 03 23:59:28 +0000 2018,665,"b""RT @wesley_jordan: One good thing that's come out of this #GunControl debate is that Republicans are now boycotting Dicks. With them no lon\xe2\x80\xa6"""
970086229390667776,"['2A', 'GunControl']",969985410578382850,746511344,nowhere near Pelosi,Pacific Time (US & Canada),Thu Aug 09 04:07:59 +0000 2012,"Im 'non vitulisque marinis
BAN THE SCROOCH GUN
peace, love & BBQ",Sat Mar 03 23:59:15 +0000 2018,111,b'RT @wsredneck: The right to bare arms and two desert eagles 50 cal. #2A #GunControl https://t.co/AIyOfkH2XZ'
970086211443417089,['GunControl'],969967312999731200,46806111,"Texas, USA",,Sat Jun 13 02:29:22 +0000 2009,"#CHRISTIAN,Husband Air Force #Vet,1 SUPER SON, #PATRIOT, 70's girl🌺SUBSTITUTE📝#DEPLORABLES💯#MAGA 🇺🇸#CCOT #CONSERVATIVE, #TrumpSupporter #NRA",Sat Mar 03 23:59:10 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970086204237590528,"['CrisisActors', 'ParklandShooting', 'ParklandStudents', 'StudentsStandUp', 'LiberalismIsAMentalDisorder', 'Liberals', 'Liberal', 'LiberalLogic', 'LiberalHypocrisy', 'GunControl', 'GunControlNow', '2A', '2ADefenders', '2AShallNotBeInfringed', '2ndAmendment', 'NRA']",,2752332754,"Grayson, KY",,Wed Aug 27 05:54:33 +0000 2014,Ukrainian Born - American Raised - Constitutional Conservative - Follower of Jesus Christ - NOT POLITICALLY CORRECT #CruzCrew,Sat Mar 03 23:59:09 +0000 2018,5,"b'Care to explain this, @davidhogg111??? \xf0\x9f\xa4\x94\n#CrisisActors #ParklandShooting #ParklandStudents #StudentsStandUp #LiberalismIsAMentalDisorder #Liberals #Liberal #LiberalLogic #LiberalHypocrisy #GunControl #GunControlNow #2A #2ADefenders #2AShallNotBeInfringed #2ndAmendment #NRA https://t.co/keLn83Se2W'"
970086198940073985,['GunControl'],969776819544248320,50231692,,,Wed Jun 24 06:11:14 +0000 2009,#TheResistance #Resist #BLM #MeToo #LGBTQ #StandWithPP #ClimateChange #NeverAgainMSD #GunControl #TakeAKnee #StrongWomen #Unhackthevote #Indivisible,Sat Mar 03 23:59:07 +0000 2018,61,b'RT @mersmom8: It Is Time To Vote Out Politicians Who Ignore Proven Track Records From Other Countries On #GunControl.\n\nI Will Be Voting For\xe2\x80\xa6'
970086142220689409,"['guncontrol', 'KidsDeserveIt']",,1460513977,"Montpelier, VT",,Sun May 26 19:47:45 +0000 2013,"NBCT, Vermont Council of Teachers of Math, PAEMST 2015, co-owner of North Branch Vineyards my tweets are my own",Sat Mar 03 23:58:54 +0000 2018,0,"b""@2017GATOTY ?  Love you man but what's up with your Governor? @funder #guncontrol #KidsDeserveIt https://t.co/L1k695mZCU"""
970086117348462593,"['gunsense', 'guncontrol']",,896474038821937152,,,Sat Aug 12 20:50:41 +0000 2017,"Hunter, Fisherman, Trapper. I also enjoy camping and hiking when I have time. Just getting into wildlife photography.",Sat Mar 03 23:58:48 +0000 2018,0,"b""@KamanHung @StephenAtHome Can't buy back something they never owned.  \n\n#gunsense \n#guncontrol"""
970086056329560065,['GunControl'],969925967597768707,1013208133,,Pacific Time (US & Canada),Sat Dec 15 13:20:46 +0000 2012,"Wife, Mom, Canine Groomer/Stylist, Planner Enthusiast, Music Lover, Healthy Food Student, Lover of Jesus",Sat Mar 03 23:58:33 +0000 2018,904,"b'RT @GeorgiaDirtRoad: ""Gun laws are the only laws that affect the law abiding &amp; DO NOT affect criminals one bit."" ~@dbongino on #GunControl\xe2\x80\xa6'"
970086011211575296,"['ThoughtsAndPrayers', 'Congress', 'GunControl']",968489415961059328,16448463,United States,,Thu Sep 25 08:32:10 +0000 2008,"College educated, white, suburban mom. Worried sick about my son's future and everyone's future with Trump in charge. #TheResistance #Indivisible",Sat Mar 03 23:58:23 +0000 2018,26,b'RT @Whippenz: \xe2\x8b\x86\xef\xbd\xa1\xe0\xb9\x91\xf0\x9f\x95\x8a\xf0\x9f\x8d\x83\xe0\xb9\x91\xe2\x8b\x86\xef\xbd\xa1\xf0\x9f\x95\x8a\xf0\x9f\x8d\x83\xe0\xb9\x91\xe2\x8b\x86\xef\xbd\xa1\xe2\x8b\x86\nWe Must Do More Than \n             \xe2\x9d\x9d#ThoughtsAndPrayers\xe2\x9d\x9e\n\n#Congress\nStop Gutting Federal #GunControl Laws\xe2\x9d\xa2 \n\nP\xe2\x80\xa6'
970085995034152962,['GunControl'],,76453835,Northwest IN/Chicagoland,Central Time (US & Canada),Tue Sep 22 21:20:44 +0000 2009,"For God, Family, and Country. Constitutional Conservative. Pro Life. #2A #RepealTheNFA",Sat Mar 03 23:58:19 +0000 2018,2,"b'We don\xe2\x80\x99t give an inch on #GunControl because we don\xe2\x80\x99t trust you.\n\nThe policies you propose won\xe2\x80\x99t stop gun violence nor mass shootings. When these laws fail, you\xe2\x80\x99ll demand more.\n\nYou\xe2\x80\x99ll ban ARs. Then it\xe2\x80\x99ll be pistols. Then shotguns. So on and so forth.'"
970085951149084673,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,884127521230520320,"Warszawa, Polska",,Sun Jul 09 19:10:02 +0000 2017,"Agnostyk szanujący tradycje kulturę i religie w której został wychowany. Patriota, nacjonalista gardzę czerwonymi",Sat Mar 03 23:58:08 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970085918777454593,"['NRABoycott', 'Resist', 'GunControl']",,262371496,,Eastern Time (US & Canada),Mon Mar 07 22:48:42 +0000 2011,"Life-changing, flame- throwing, award winning, ""funny, blunt & sublime"" rave- reviewed author, Poet, & YouTube performer. Books are Ignite & Undamned",Sat Mar 03 23:58:01 +0000 2018,0,"b'#NRABoycott Georgia just voted to take away tax incentives to Delta for removing discounts for 13 PEOPLE! Delta employs 33,000 people in Georgia ! Hey @Delta , Austin wants u! Move !#Resist #GunControl'"
970085811273261062,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,2910185382,,,Tue Nov 25 17:21:38 +0000 2014,"Looking for a willing Sub....and a few laughs ! Having fun somewhere down in Texas, USA",Sat Mar 03 23:57:35 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970085756457947136,['GunControl'],969967312999731200,76490413,USA,Eastern Time (US & Canada),Tue Sep 22 23:38:45 +0000 2009,"Conservative Christian, Tea Party, NRA Patriot Life member, Pro-Life-Israel-COP. Fighting for our Constitution & civil liberties. Pug lover. DON'T TREAD ON ME!",Sat Mar 03 23:57:22 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970085668163608576,['GunControl'],969967312999731200,3247965726,USA,Pacific Time (US & Canada),Wed Jun 17 16:24:34 +0000 2015,Seeker of truth,Sat Mar 03 23:57:01 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970085667773575174,['GunControl'],970064140231479296,781947890289827840,,,Fri Sep 30 20:04:39 +0000 2016,,Sat Mar 03 23:57:01 +0000 2018,24,b'RT @JohnFromCranber: The Left Will Pursue The Incremental Approach on #GunControl. \n\nWhy? Since They Can\xe2\x80\x99t go Out + Immediately Get What Th\xe2\x80\xa6'
970085609833340931,"['WakeUpAmerica', 'EnoughIsEnough', 'Dems', 'TaxIncrease', 'OpenBorders', 'GunControl']",969980621203427328,886269224481509376,,,Sat Jul 15 17:00:24 +0000 2017,"DON'T FOLLOW ME IF UR NOT4TRUMP,2 sons,3grand🏃‍♂️🏃‍♂️🏃‍♀️,retired,NO INSTAGRAM #CHRISTIAN #CONSERV 4Trump #MAGA #NV #ProLife, NO PORN",Sat Mar 03 23:56:47 +0000 2018,46,b'RT @PatrioticCindy: Pretty much explains everything\xf0\x9f\x98\x8f #WakeUpAmerica #EnoughIsEnough\xe2\x80\xbc\xef\xb8\x8f #Dems\xf0\x9f\xa4\xa14 #TaxIncrease #OpenBorders #GunControl #Amnest\xe2\x80\xa6'
970085543169191936,"['Left', 'liberty', 'GunControl', 'LibertyControl']",,1485880807,,Mountain Time (US & Canada),Wed Jun 05 19:46:51 +0000 2013,Conservative-Libertarian   Hobbies: Closing with the enemies of freedom and defeating them.. rhetorically of course https://t.co/jAnRAB9LgG,Sat Mar 03 23:56:31 +0000 2018,2,"b""It would seem like 120 Million gun owners don't want the #Left to destroy thier #liberty\n#GunControl is really #LibertyControl https://t.co/3ereJHYGti"""
970085500429242369,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,587502878,"Southeast Region, USA",Atlantic Time (Canada),Tue May 22 15:22:46 +0000 2012,"Big Bore AR Uppers, Body Armor, Edged Weapons, Mags. Veteran Owned Business USMC https://t.co/wLom67cNND Gunbroker name: RidgebackTactical",Sat Mar 03 23:56:21 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970085468774813696,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,882780915805696000,"Manhattan, NY",,Thu Jul 06 01:59:06 +0000 2017,😈😈😈😈😈💀💀💀💀💀👽👽👽👽👽,Sat Mar 03 23:56:13 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970085398314659840,"['Delta', 'DeltaAirlines', '2A', 'GunControl', 'GunControlNow', 'NRA', 'NRABoycott', 'MarchForOurLives', 'ParklandShooting', 'BoycottDeltaAirlines']",,215781993,,Eastern Time (US & Canada),Sun Nov 14 22:12:06 +0000 2010,The Twitter feed of Internet journalist Robert Jonathan. Retweets appreciated.,Sat Mar 03 23:55:56 +0000 2018,0,b'Delta Air Lines Loses $50 Million Tax Break Over 13 NRA Passengers -- https://t.co/hVi6va18Jl -- #Delta #DeltaAirlines #2A #GunControl #GunControlNow #NRA #NRABoycott #MarchForOurLives #ParklandShooting #BoycottDeltaAirlines'
970085387174465536,['GunControl'],969967312999731200,829393755916685323,,,Wed Feb 08 18:17:35 +0000 2017,"PLEASE,  No dems= lefties= libs= progress.= socialist= commies.......",Sat Mar 03 23:55:54 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970085364005330944,['GunControl'],969925967597768707,944277337415307265,United States,,Fri Dec 22 18:43:55 +0000 2017,President Trump Supporter. I want to see our constitutional republic back in order. MAGA Proud 🇺🇸American!,Sat Mar 03 23:55:48 +0000 2018,904,"b'RT @GeorgiaDirtRoad: ""Gun laws are the only laws that affect the law abiding &amp; DO NOT affect criminals one bit."" ~@dbongino on #GunControl\xe2\x80\xa6'"
970085362608599040,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,3062261530,"Fort Wayne, IN",,Wed Feb 25 14:58:46 +0000 2015,"No Sacrifice, No Victory. #Transformer, #Marvel Netflix, #DC animated. US Army Veteran #OIF Proud American 🇺🇸 & Hoosier. Gun Owner #2A",Sat Mar 03 23:55:48 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970085295499694081,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,863848891,Texas,Eastern Time (US & Canada),Fri Oct 05 23:46:08 +0000 2012,"Conservative, gun-toting husband and electrical engineer...father of SMU Offensive Tackle #65 @AtillaTheHuhn65, goddess @lilhuhn and goofball @AnotherLilHuhn",Sat Mar 03 23:55:32 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970085251471953920,['GunControl'],,24781975,,Pacific Time (US & Canada),Mon Mar 16 22:15:29 +0000 2009,Trying to make the world a better place every day. Fighting daily against Trumpism. Always speak truth to power! Mom of sons & dogs. #Bluewave #TheResistance,Sat Mar 03 23:55:21 +0000 2018,1,b'This is worth reading - look at how other countries try to ensure they do their very best to vet &amp; train citizens who want to be gun owners. Might not always work but the results are sure better than what we have in the USA. #GunControl https://t.co/RqM3KPKKZx'
970085213425545217,"['GunReform', 'GunControl']",,1880811493,,Mountain Time (US & Canada),Wed Sep 18 20:29:49 +0000 2013,,Sat Mar 03 23:55:12 +0000 2018,0,b'This is a great article and probably the tip of the iceberg in understanding why elected officials are really never gonna do anything regarding #GunReform #GunControl  https://t.co/95Zfs5Ic9b https://t.co/xU24OLYlip'
970085174556819456,"['TeachersWithGuns', 'GunControl', 'DonaldTrump', 'POTUS']",970084033517400065,725190116361146368,AU,,Wed Apr 27 05:09:31 +0000 2016,"Television is a blight on society, but so is Twitter, so I guess I'm screwed anyway.
#cats #humour #animals #wildlife
#amreading 👂#music 🎶",Sat Mar 03 23:55:03 +0000 2018,12,b'RT @chrisroytaylor: Future Parent-Teacher nights in America!!!\n#TeachersWithGuns #GunControl \n\nCartoon: @theheraldsun \n#DonaldTrump #POTUS\xe2\x80\xa6'
970085173533597696,['GunControl'],969967312999731200,40954582,"Ohio,",,Mon May 18 20:04:50 +0000 2009,"Husband, Father, Worship Leader, Lover of Truth, Mr. Conservative. EARL is my Dog 😎 #CONSERVATIVE #MAGA #1A #2A. #TRUMP #PROLIFE #ISRAEL #CHRISTIAN #JESUS",Sat Mar 03 23:55:03 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970085118986608640,"['MAGA', 'GunControl', 'DrainTheSwamp', 'Trump', 'TrumpTrain']",,114038919,"Florida, USA",Eastern Time (US & Canada),Sat Feb 13 22:21:58 +0000 2010,💯 Air Force Gulf War Vet | 🚀 Systems Engineer | MAGA | America FIRST | Drain the Swamp! | The Storm | Deport Them All | Build That Wall,Sat Mar 03 23:54:50 +0000 2018,6,"b""Those morons are not qualified to even have an opinion or enter a conversation about guns.  Reject any and all liberal democrat syllables you ever hear and carry on as if they don't even exist.\n#MAGA #GunControl  #DrainTheSwamp #Trump #TrumpTrain https://t.co/XjycZYFqWl"""
970085104327512064,"['guncontrol', 'assaultweaponsban', 'backgroundchecks']",970047437518835713,23825051,West Central IL,Central Time (US & Canada),Wed Mar 11 20:37:04 +0000 2009,"Former paramedic w/ #PTSD, progressive feminist Democrat, into social justice, prevention, graphic design, Unitarian Universalist, #UniteBlue. #resist",Sat Mar 03 23:54:46 +0000 2018,6,"b'RT @roganslist: Chuck Schumer has rolled out a comprehensive Dem #guncontrol plan, with an #assaultweaponsban, universal #backgroundchecks\xe2\x80\xa6'"
970084989395243008,"['WakeUpAmerica', 'EnoughIsEnough', 'Dems', 'TaxIncrease', 'OpenBorders', 'GunControl']",969980621203427328,943879186426617857,"Howell, NJ",,Thu Dec 21 16:21:49 +0000 2017,I love God and his son Jesus Christ I love my family I love my country there’s nothing I wouldn’t do to protect them all,Sat Mar 03 23:54:19 +0000 2018,46,b'RT @PatrioticCindy: Pretty much explains everything\xf0\x9f\x98\x8f #WakeUpAmerica #EnoughIsEnough\xe2\x80\xbc\xef\xb8\x8f #Dems\xf0\x9f\xa4\xa14 #TaxIncrease #OpenBorders #GunControl #Amnest\xe2\x80\xa6'
970084907471917056,['GunControl'],969967312999731200,126237449,Singapore South East Asia,Beijing,Thu Mar 25 06:39:41 +0000 2010,"Christ follower, Husband, Father, Engineer, Sower, to live is for Christ, to die is gain",Sat Mar 03 23:53:59 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970084886697725958,"['DeepState', 'GunControl', 'FreedomOfSpeech']",,248990776,South Jersey ,Eastern Time (US & Canada),Tue Feb 08 03:50:10 +0000 2011,Trolling to argue? idgaf👋#Research📚 #Truth PC=NO SPEAK! #Awakening💭 https://t.co/NkjCjF8mo7 #MarkPassio https://t.co/w1o0cmXZXR 🌎💬 #consciousness​ *shadowbanned😒,Sat Mar 03 23:53:54 +0000 2018,0,"b""FL GA schools, now this alleged DC thing?... all since the 14th?\xf0\x9f\x92\xad They wont stop until legislation is made. It's a #DeepState agenda you're seeing unfold for unlawful #GunControl &amp; the taking of ppl's rights to #FreedomOfSpeech https://t.co/UzydNR0o1B"""
970084879349309440,"['guncontrol', 'assaultweaponsban', 'backgroundchecks']",970047437518835713,814564265008971777,"St Johns County, FL",Eastern Time (US & Canada),Thu Dec 29 20:10:29 +0000 2016,"To build and sustain an inclusive proactive community that will protect our environment, our freedoms and our basic human and civil rights",Sat Mar 03 23:53:53 +0000 2018,6,"b'RT @roganslist: Chuck Schumer has rolled out a comprehensive Dem #guncontrol plan, with an #assaultweaponsban, universal #backgroundchecks\xe2\x80\xa6'"
970084841520750593,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,2716062531,,,Thu Jul 17 22:26:58 +0000 2014,8 year combat engineer. Family man. Motorcycle racing fan.,Sat Mar 03 23:53:44 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970084835669749760,['GunControl'],969967312999731200,921735250597826560,"Florida, USA",Eastern Time (US & Canada),Sat Oct 21 13:49:43 +0000 2017,Author. Married. Christian. Former Investigator. No lists. Liberals blocked. No dating. #MAGA #SupportOurVets #TRUMP2020 #BackTheBlue #ProudConservative,Sat Mar 03 23:53:42 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970084813024694272,"['2ndAmendment', 'GunControl']",968531578975432704,4594897829,NC,Pacific Time (US & Canada),Fri Dec 25 01:16:24 +0000 2015,"Christian (#PC3) | US Marine | Fire-Medic | Fire & EMS instructor | Former #LEO | Yankee by birth, Tar Heel by choice | I HATE Facebook",Sat Mar 03 23:53:37 +0000 2018,19,b'RT @JamesThomasWea1: @Oprah is right.  #2ndAmendment is a Civil Rights issue.  #GunControl is a Civil Rights issue.  The @NRA  is the oldes\xe2\x80\xa6'
970084763020259329,"['guns', 'weapons', 'gunporn', 'guncontrol', 'GunLawsNOW', 'gunporn', 'GunReformNow']",970083617253736448,895486039988371456,"Sunbury, OH",,Thu Aug 10 03:24:44 +0000 2017,male  🐺,Sat Mar 03 23:53:25 +0000 2018,48,b'RT @gun_lovers_: Rt if you love.\nWhich one you like?\n#guns #weapons #gunporn #guncontrol #GunLawsNOW #gunporn #GunReformNow https://t.co/1C\xe2\x80\xa6'
970084743277678593,['GunControl'],,967544386702708736,,,Sat Feb 24 23:38:52 +0000 2018,19 year old guy who is absolutely sick of it.,Sat Mar 03 23:53:20 +0000 2018,0,"b'to put things into a cliche: be on the right side of history. how many more people have to die? your country is starving for change. hands outstretched, begging for compassion. you turn your head and you feed them with bullets. #GunControl'"
970084733945372672,"['2a', 'NRA', 'NRABloodMoney', 'NRAIsATerroristOrganization', 'NRAKillsKids', 'ParklandShooting', 'EmmaGonzales', 'GunControlNow', 'GunReformNow', 'GunControl', 'GunViolence', 'HoggWash', 'tcot']",,20702013,"Southeast, USA",Atlantic Time (Canada),Thu Feb 12 18:43:11 +0000 2009,Professional Pilot Constitution History Nature Firearms Science Documentaries Engineering Building an experimental aircraft Drink my whiskey neat & Coffee black,Sat Mar 03 23:53:18 +0000 2018,1,b'9 Things You Didn\xe2\x80\x99t Know About the #2a\nhttps://t.co/tF6UmKgFV6\n#NRA #NRABloodMoney #NRAIsATerroristOrganization #NRAKillsKids #ParklandShooting #EmmaGonzales #GunControlNow #GunReformNow #GunControl #GunViolence #HoggWash #tcot'
970084693684178945,['GunControl'],969967312999731200,2814180473,,,Tue Oct 07 14:25:24 +0000 2014,"DJT supporter since June '15. Daughter of best mom ever & WWII Navy vet. Proud wife & mom, stepmom & Mimi to a bunch of beautiful kids! Former Co Treas & Dem",Sat Mar 03 23:53:08 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970084686943924224,"['WakeUpAmerica', 'EnoughIsEnough', 'Dems', 'TaxIncrease', 'OpenBorders', 'GunControl']",969980621203427328,4911105927,Tweeter Land ,,Mon Feb 15 00:43:31 +0000 2016,#TRUMP🇺🇸❤️🇺🇸#MAGA #BUILDTHEWALL #1A #2A #DEPLORABLE #POLICE #MILITARY #FAIRtax #ISTANDWITHISRAEL 🇮🇱🇮🇱❤️Followed By @seanhannity 🙏 #ZoyaTheRussianBot 😂,Sat Mar 03 23:53:07 +0000 2018,46,b'RT @PatrioticCindy: Pretty much explains everything\xf0\x9f\x98\x8f #WakeUpAmerica #EnoughIsEnough\xe2\x80\xbc\xef\xb8\x8f #Dems\xf0\x9f\xa4\xa14 #TaxIncrease #OpenBorders #GunControl #Amnest\xe2\x80\xa6'
970084684473520128,['GunControl'],970064140231479296,801140980653166592,"Michigan, USA",,Tue Nov 22 19:11:09 +0000 2016,"ENDOWMENT LIFE MEMBER NRA,
PROUD TRUMP SUPPORTER
#BuildTheWall",Sat Mar 03 23:53:06 +0000 2018,24,b'RT @JohnFromCranber: The Left Will Pursue The Incremental Approach on #GunControl. \n\nWhy? Since They Can\xe2\x80\x99t go Out + Immediately Get What Th\xe2\x80\xa6'
970084672808996864,['GunControl'],969967312999731200,939187268232679424,,,Fri Dec 08 17:37:48 +0000 2017,A True Patriot...Sick of the Lies and Corruption which plague the World ! #LockThemAllUp #MAGA #POTUS #Libtard #FakeNews🇨🇦🇺🇸,Sat Mar 03 23:53:03 +0000 2018,1049,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970084666513309698,['GunControl'],,970053916439097345,"x 0px, y 0px",,Sat Mar 03 21:50:51 +0000 2018,"I am made up of layers, opacity and blend modes.",Sat Mar 03 23:53:02 +0000 2018,0,b'#GunControl works https://t.co/1LGyMw2psz'
970084662704979969,"['ThoughtsAndPrayers', 'Congress', 'GunControl']",968489415961059328,361902109,San Francisco/East Bay Hills,Pacific Time (US & Canada),Thu Aug 25 14:35:51 +0000 2011,Artist Seeking The Perfect Medium ☮#Pacifist #Vegetarian #AnimalRights #TheResistance #FreeTibet END #DAESH                           I Will Not Buy Followers,Sat Mar 03 23:53:01 +0000 2018,26,b'RT @Whippenz: \xe2\x8b\x86\xef\xbd\xa1\xe0\xb9\x91\xf0\x9f\x95\x8a\xf0\x9f\x8d\x83\xe0\xb9\x91\xe2\x8b\x86\xef\xbd\xa1\xf0\x9f\x95\x8a\xf0\x9f\x8d\x83\xe0\xb9\x91\xe2\x8b\x86\xef\xbd\xa1\xe2\x8b\x86\nWe Must Do More Than \n             \xe2\x9d\x9d#ThoughtsAndPrayers\xe2\x9d\x9e\n\n#Congress\nStop Gutting Federal #GunControl Laws\xe2\x9d\xa2 \n\nP\xe2\x80\xa6'
970084651166347264,['guncontrol'],,2768501,Australia,Sydney,Thu Mar 29 02:15:36 +0000 2007,Latest news updates from the Australian Broadcasting Corp. This is an official @abcaustralia account.,Sat Mar 03 23:52:58 +0000 2018,4,b'What does it take to change the mind of a NRA supporter on the issue of gun control? @IAmSophiaNelson describes her journey on #guncontrol. https://t.co/G0W6QeNq2f'
970084548787793920,['GunControl'],969776819544248320,876062215073300480,"Illinois, USA",,Sat Jun 17 13:01:23 +0000 2017,Aragog fan. Not actually a giant spider. #TheResistance #WWWResist,Sat Mar 03 23:52:34 +0000 2018,61,b'RT @mersmom8: It Is Time To Vote Out Politicians Who Ignore Proven Track Records From Other Countries On #GunControl.\n\nI Will Be Voting For\xe2\x80\xa6'
